sigla_uf,id_municipio,ano,populacao_atendida_agua,populacao_atendida_esgoto,receita_operacional_direta,receita_operacional_direta_agua,receita_operacional_direta_esgoto,receita_operacional_indireta,receita_operacional_direta_agua_exportada,receita_operacional,receita_operacional_direta_esgoto_importado,arrecadacao_total,credito_areceber,despesa_pessoal,quantidade_empregado,despesa_produto_quimico,despesa_energia,despesa_servico_terceiro,despesa_exploracao,despesas_juros_divida,despesa_total_servico,despesa_ativo,despesa_agua_importada,despesa_fiscal,despesa_fiscal_nao_computada,despesa_exploracao_outro,despesa_servico_outro,despesa_amortizacao_divida,despesas_juros_divida_excecao,despesa_divida_variacao,despesa_divida_total,despesa_esgoto_exportado,despesa_capitalizavel_municipio,despesa_capitalizavel_estado,despesa_capitalizavel_prestador,investimento_agua_prestador,investimento_esgoto_prestador,investimento_outro_prestador,investimento_recurso_proprio_prestador,investimento_recurso_oneroso_prestador,investimento_recurso_nao_oneroso_prestador,investimento_total_prestador,investimento_agua_municipio,investimento_esgoto_municipio,investimento_outro_municipio,investimento_recurso_proprio_municipio,investimento_recurso_oneroso_municipio,investimento_recurso_nao_oneroso_municipio,investimento_total_municipio,investimento_agua_estado,investimento_esgoto_estado,investimento_outro_estado,investimento_recurso_proprio_estado,investimento_recurso_oneroso_estado,investimento_recurso_nao_oneroso_estado,investimento_total_estado
SE,2807006,2018,3611,,627651.77,627651.77,,84734.65,0.0,712386.42,,677708.33,297780.46,278570.49,3,15169.85,322619.1,61272.82,749773.85,0.0,826710.2,76936.35,0.0,40832.24,0.0,31309.35,0.0,0.0,0.0,0.0,0.0,,,,0.0,11814.0,0.0,0.0,11814.0,0.0,0.0,11814.0,,,,,,,,,,,,,,
AL,2700102,2014,13295,,1212744.27,1212744.27,,35616.54,0.0,1248360.81,,1246227.93,286292.44,1250431.34,13,3809.01,661570.15,334049.65,2332043.18,40814.08,2396813.39,16635.66,0.0,75394.65,532.11,6788.38,6788.36,1773.42,37384.97,3429.11,42587.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2702603,2016,8091,,1433063.53,1433063.53,,37367.19,0.0,1470430.72,,1302565.47,1597568.95,273334.9,2,0.0,101800.49,39260.54,516725.79,371102.29,887828.08,,0.0,101873.86,,456.0,,4686.15,369192.6,1909.69,375788.44,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2703007,2012,5643,,524567.25,524567.25,,10851.29,0.0,535418.54,,510700.2,1225004.57,452742.8,7,26299.31,458843.82,58229.21,1033275.03,236972.07,1382111.04,109907.08,0.0,34448.86,49.71,2711.03,1907.15,4635.68,231342.58,5629.49,241607.75,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2703106,2015,13758,,1380720.7,1380720.7,,232503.74,0.0,1613224.44,,1465390.87,3646012.39,81570.51,1,0.0,387538.21,84398.34,677707.33,408013.83,1085768.67,0.0,0.0,124152.77,,47.5,,17727.57,344664.97,63348.86,425741.4,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0
AL,2704401,2014,9883,,1016050.26,1016050.26,,58344.59,0.0,1074394.85,,943753.83,2519060.25,159295.34,3,0.0,446145.96,40046.48,670092.17,40814.08,737157.81,16635.66,0.0,15495.39,506.92,9109.0,9108.98,1773.42,37384.97,3429.11,42587.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2706000,2012,5361,,478091.51,478091.51,,12087.48,0.0,490178.99,,477469.85,1580871.0,14630.79,0,0.0,20360.92,42906.5,107669.92,26575.01,146900.03,12325.43,0.0,27657.24,5.58,2114.47,324.09,519.87,25943.69,631.32,27094.88,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2709202,2014,10096,,860624.08,860624.08,,33310.72,0.0,893934.8,,882441.04,2073589.86,361800.96,5,0.0,76728.83,415515.8,888721.36,1738679.52,3358272.92,708678.86,0.0,34077.27,21594.7,598.5,598.48,75547.72,1592599.5,146080.02,1814227.24,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,2602506,2014,4728,,440480.41,440480.41,,17325.18,0.0,457805.59,,405728.53,24253.99,169648.76,2,6302.53,52194.42,78879.66,349347.94,17561.72,382389.05,34.34,0.0,42322.57,0.0,0.0,15445.05,18621.68,16183.82,1377.9,36183.4,,,,4268.26,384.12,0.0,0.0,4268.26,384.12,0.0,4652.38,,,,,,,,,,,,,,
PE,2603504,2014,12652,,1322973.68,1322973.68,,61612.87,0.0,1384586.55,,1296385.88,265354.46,339297.52,4,43146.32,136907.16,42813.69,701394.34,53119.55,827946.82,26715.72,0.0,127362.83,0.0,11866.82,46717.21,56325.66,48951.79,4167.76,109445.21,,,,12910.34,505802.62,0.0,0.0,518712.96,0.0,0.0,518712.96,,,,,,,,,,,,,,
PE,2606606,2015,15556,,1889625.9,1889625.9,,90116.03,0.0,1979741.93,,1787153.48,388371.64,174424.92,2,9384.2,146900.63,366033.47,965101.77,88404.1,1127321.02,4.42,0.0,181880.12,0.0,86478.43,73810.73,74614.39,78844.41,9559.69,163018.49,,,0.0,18994.28,380.54,0.0,0.0,19374.82,0.0,0.0,19374.82,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,2609709,2013,7328,,803677.66,803677.66,,29122.53,0.0,832800.19,,848690.45,200677.1,150800.98,2,1431.09,35835.1,138472.47,405647.75,27052.69,448987.86,2.29,0.0,76764.03,0.0,2344.08,16285.13,18984.69,16136.83,10915.86,46037.38,,,,5544.28,0.0,0.0,0.0,5544.28,0.0,0.0,5544.28,,,,,,,,,,,,,,
PE,2610301,2016,1392,,131639.49,131639.49,,2430.12,0.0,134069.61,,103476.12,65212.66,189452.84,2,0.0,22894.44,2025.0,264954.81,6072.65,277283.02,35.87,0.0,13180.75,0.0,37401.78,6219.69,5557.2,5717.09,355.56,11629.85,,,,1388.26,0.0,0.0,0.0,1388.26,0.0,0.0,1388.26,,,,,,,,0.0,,,0.0,0.0,0.0,0.0
PE,2611507,2015,13039,,1959050.68,1959050.68,,57580.06,0.0,2016630.74,,1694634.77,171180.84,697699.68,8,46859.33,515570.3,313660.65,1951486.42,90051.34,2117925.35,1201.53,0.0,186025.14,0.0,191671.32,75186.06,76004.69,80313.53,9737.81,166056.03,,,0.0,19348.2,215458.56,0.0,0.0,220167.87,0.0,14638.89,234806.76,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PE,2613503,2012,17550,,1544366.82,1544366.82,,50105.92,0.0,1594472.74,,1466723.1,531177.84,29207.0,7,16357.05,302859.76,174311.27,679617.19,61857.11,741566.94,92.64,0.0,147450.19,0.0,9431.92,0.0,27784.3,47731.23,14125.88,89641.41,,,,35390.4,44992.7,0.0,0.0,35390.4,44992.7,0.0,80383.1,,,,,,,,,,,,,,
SE,2800100,2013,2077,,370921.04,370921.04,,12036.91,0.0,382957.95,,260756.79,297080.83,133758.3,1,4263.73,71803.89,3558.9,218262.6,0.0,220972.92,2710.32,0.0,43.48,0.0,4834.3,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2801108,2014,4025,,676699.8,676699.8,,26508.36,0.0,703208.16,,508625.42,510253.78,216898.89,5,11419.46,180887.23,80113.38,503954.46,0.0,514699.62,10745.16,0.0,0.0,0.0,14635.5,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2801108,2013,4012,,631184.34,631184.34,,26810.89,0.0,657995.23,,460225.1,525139.75,265687.09,3,8459.14,142457.34,7069.09,433349.88,0.0,444095.04,10745.16,0.0,74.69,0.0,9602.53,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2803005,2013,25790,,3128576.01,3128576.01,,225913.04,0.0,3354489.05,,2321166.19,5027627.68,1213867.68,8,106019.0,536224.55,96129.34,1952468.9,0.0,2080088.0,127619.1,0.0,212.95,0.0,15.38,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2805604,2014,27730,,2164564.61,2164564.61,,1702639.1,0.0,3867203.71,,3008000.67,3115149.45,837828.99,18,94497.38,2111189.87,204612.1,3403723.69,0.0,3560835.94,157112.25,0.0,0.0,0.0,155595.35,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2805901,2015,8102,,1158827.97,1158827.97,,40473.51,0.0,1199301.48,,1036133.75,658932.0,361249.72,4,29959.02,243126.86,129362.96,842863.74,0.0,884637.2,41773.46,0.0,79165.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2805901,2014,7978,,1048873.36,1048873.36,,60622.24,0.0,1109495.6,,966011.46,376681.84,524043.35,6,138186.79,154061.71,149589.88,965881.73,0.0,1007493.57,41611.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
AL,2703759,2007,7369,,196230.97,196230.97,,0.0,0.0,196230.97,,196230.97,207076.02,85763.58,3,7110.25,35472.82,7893.85,136240.5,0.0,136240.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,2972.0,0.0,0.0,2972.0,0.0,0.0,2972.0,,,,,,,,,,,,,,
AL,2704104,2008,10716,,749393.4,749393.4,,53392.23,0.0,802785.63,,689435.28,62561.07,50714.23,1,,253332.55,74356.68,390461.16,193296.64,648686.64,40395.95,,12017.66,927.41,,23605.48,23605.48,186628.17,6668.47,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
AL,2704807,2009,7766,,699369.66,699369.66,,35455.54,0.0,734825.2,,658807.27,1057423.85,69513.34,1,435.61,20409.92,97962.23,209498.93,216535.92,451547.06,11680.27,0.0,17566.52,359.6,3611.31,13472.34,13472.35,211162.21,5373.71,230008.27,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
AL,2706208,2009,3737,,276987.02,276987.02,,23215.08,0.0,300202.1,,260952.81,743962.18,35643.2,1,,19145.01,12803.62,73783.06,68525.01,150381.68,3696.34,0.0,5559.1,113.8,,4263.47,4263.46,66824.45,1700.56,72788.47,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,
AL,2707206,2010,2590,,207660.84,207660.84,,18049.06,0.0,225709.9,,205303.32,559797.18,980.6,0,0.0,177515.27,43048.28,259318.72,163715.78,446976.92,15930.64,0.0,37008.4,793.27,766.17,7218.51,7218.51,159778.31,3937.47,170934.29,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PE,2600302,2008,18072,,1313747.15,1313747.15,,42061.13,0.0,1355808.28,,1351615.24,278445.77,397400.25,5,84781.51,14146.99,384738.83,1197471.62,11661.67,1549688.85,336467.46,0.0,159373.71,4088.1,157030.33,0.0,19250.76,11661.67,0.0,,,,,33287.94,16790.8,0.0,0.0,16790.8,0.0,0.0,50078.74,,,,,,,,,,,,,,
PE,2600500,2009,19972,,1101172.16,1101172.16,,76581.56,0.0,1177753.72,,1393230.38,531873.53,39180.65,8,3778.98,9445.63,97951.31,540413.08,16645.62,587499.5,312.0,0.0,109025.36,30128.8,281031.15,0.0,27767.93,16074.68,570.94,44413.55,,,,41714.74,0.0,0.0,0.0,41714.74,0.0,0.0,41714.74,,,,,,,,,,,,,,
PE,2602209,2011,20974,,1558450.99,1558450.99,,14451.77,0.0,1572902.76,,1501878.21,958624.26,1617657.74,12,382705.7,708291.68,283849.82,3380745.14,72541.36,3501116.82,47830.32,0.0,148391.84,0.0,239848.36,0.0,31724.78,65955.08,6586.28,104266.14,,,,26296.83,0.0,0.0,0.0,26296.83,0.0,0.0,26296.83,,,,,,,,,,,,,,
PE,2602308,2008,29579,,1801011.23,1801011.23,,96249.48,0.0,1897260.71,,1647210.11,1379956.28,633323.62,11,72811.19,344954.12,620079.07,2231111.86,18794.98,2798776.24,542280.66,0.0,256860.74,6588.74,303083.12,0.0,31026.23,18794.98,0.0,,,,,53649.79,5035.54,0.0,0.0,5035.54,0.0,0.0,58685.33,,,,,,,,,,,,,,
PE,2603702,2010,12872,,921403.49,921403.49,,15203.31,0.0,936606.8,,1026519.99,605381.31,982.78,4,11747.18,36922.0,40635.47,205010.78,23676.97,238716.81,10029.06,0.0,90915.84,0.0,23807.51,0.0,12841.97,23387.0,289.97,36518.94,,,,40540.48,0.0,0.0,0.0,40540.48,0.0,0.0,40540.48,,,,,,,,,,,,,,
PE,2604908,2009,5695,,649740.43,649740.43,,26706.51,0.0,676446.94,,341179.17,780177.51,0.0,6,0.0,1548667.91,51405.52,1664576.28,2262.54,1670934.06,0.0,0.0,62570.62,4095.24,1932.23,0.0,3774.34,2184.94,77.6,6036.88,,,,5670.05,0.0,0.0,0.0,5670.05,0.0,0.0,5670.05,,,,,,,,,,,,,,
PE,2605202,2010,35441,,2961329.69,2961329.69,,25655.48,0.0,2986985.17,,2939752.32,1785024.72,1444753.84,23,93304.52,612881.52,991715.55,3528224.55,75507.11,3615991.52,12259.86,0.0,286827.4,0.0,98741.72,0.0,40953.71,74582.37,924.74,116460.82,,,,129285.75,1428114.0,5353679.54,0.0,129285.75,0.0,6781793.54,6911079.29,,,,,,,,,,,,,,
PE,2606903,2010,6753,,573398.15,573398.15,,1634.15,0.0,575032.3,,567925.71,169470.74,37638.7,8,23358.23,180521.65,24232.01,332845.38,14536.54,372994.67,25612.75,0.0,54558.43,0.0,12536.36,0.0,7884.36,14358.51,178.03,22420.9,,,,24889.95,0.0,0.0,0.0,24889.95,0.0,0.0,24889.95,,,,,,,,,,,,,,
PE,2607208,2009,45986,,4551210.23,4551210.23,,267934.0,0.0,4819144.23,,3542195.95,1169249.45,3261473.4,64,1975368.25,301576.18,777455.07,6976657.36,31182.2,7093790.38,29510.6,0.0,445782.25,56440.22,215002.21,0.0,52017.61,30112.66,1069.54,83199.81,,,,78144.14,3733875.78,2475177.25,0.0,143938.2,0.0,6143258.97,6287197.17,,,,,,,,,,,,,,
PE,2612000,2010,4904,,438797.55,438797.55,,4535.58,0.0,443333.13,,497544.74,115341.69,0.0,15,13537.99,2572.66,628.56,62107.08,11207.25,73314.33,0.0,0.0,42180.82,0.0,3187.05,0.0,6078.61,11069.99,137.26,17285.86,,,,19189.42,0.0,0.0,0.0,19189.42,0.0,0.0,19189.42,,,,,,,,,,,,,,
PE,2612554,2007,2689,,133910.34,133910.34,,2889.78,0.0,136800.12,,131172.32,108985.57,23073.7,2,6140.19,56938.9,55807.5,182251.1,1995.29,231856.15,44139.43,0.0,16387.55,3470.33,,0.0,2262.65,1995.29,0.0,,,,,2811.88,0.0,0.0,0.0,0.0,0.0,0.0,2811.88,,,,,,,,,,,,,,
PE,2612802,2010,6830,,443462.43,443462.43,,2576.21,0.0,446038.64,,440785.51,184938.32,0.0,1,14654.81,416234.64,180497.58,662050.29,11275.52,675947.78,2621.97,0.0,42470.53,0.0,8192.73,0.0,6115.64,11137.43,138.09,17391.16,,,,19306.32,0.0,0.0,0.0,19306.32,0.0,0.0,19306.32,,,,,,,,,,,,,,
PE,2615102,2010,3073,,234358.16,234358.16,,3283.22,0.0,237641.38,,248091.35,56728.35,0.0,3,4141.34,51852.07,60796.74,140713.01,6007.46,147931.94,1211.47,0.0,22604.62,0.0,1318.24,0.0,3258.34,5933.89,73.57,9265.8,,,,10286.17,0.0,0.0,0.0,10286.17,0.0,0.0,10286.17,,,,,,,,,,,,,,
SE,2801702,2009,10209,,856796.69,856796.69,,64118.89,0.0,920915.58,,911436.55,375878.1,406760.44,9,0.0,116503.22,0.0,569801.28,0.0,602711.76,32910.48,0.0,43585.02,0.0,2952.6,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2802205,2009,5134,,498254.06,498254.06,,65822.2,0.0,564076.26,,526600.53,505876.48,243382.16,3,9365.12,268273.07,39967.77,598351.52,0.0,614949.38,16597.86,0.0,25389.97,0.0,11973.43,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,106497.33,0.0,0.0,0.0,106497.33,106497.33,,,,,,,,,,,,,,
SE,2803302,2007,11541,,1050976.17,1050976.17,,58295.21,0.0,1109271.38,,1020474.72,288053.48,232470.81,4,0.0,147994.06,52581.93,462314.76,0.0,469249.6,6934.84,0.0,29267.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,3000.0,0.0,0.0,1313.8,0.0,1686.2,3000.0,,,,,,,,,,,,,,
SE,2803401,2008,8211,,769215.07,769215.07,,79509.64,0.0,848724.71,,765896.08,342771.5,303452.51,4,0.0,143071.65,37269.03,527016.5,0.0,527016.5,0.0,0.0,43223.31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,247482.0,0.0,0.0,0.0,0.0,247482.0,247482.0,,,,,,,,,,,,,,
SE,2804201,2011,12737,,1447669.5,1447669.5,,76253.98,0.0,1523923.48,,1217186.64,1806921.99,339526.73,5,41306.27,693354.86,48534.9,1144347.5,0.0,1146124.7,1777.2,0.0,456.98,0.0,21167.76,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2804607,2007,19459,,1171748.33,1171748.33,,57219.91,0.0,1228968.24,,1206818.21,273918.17,548185.15,14,0.0,286415.96,50900.06,976975.07,0.0,981910.01,4934.94,0.0,88748.74,0.0,2725.16,0.0,0.0,0.0,0.0,,,,,0.0,49555.4,0.0,0.0,0.0,0.0,49555.4,49555.4,,,,,,,,,,,,,,
SE,2806305,2007,1757,,200409.02,200409.02,,7348.83,0.0,207757.85,,212996.66,284302.47,0.0,0,0.0,125127.27,9848.82,136510.3,0.0,137462.72,952.42,0.0,1534.21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2807303,2008,2718,,247484.39,247484.39,,27841.1,0.0,275325.49,,264800.5,175285.64,113096.13,2,43829.98,26530.47,34133.1,240681.55,0.0,240681.55,0.0,0.0,15401.84,0.0,7690.03,0.0,0.0,0.0,0.0,,,,,0.0,200730.85,0.0,0.0,0.0,0.0,200730.85,200730.85,,,,,,,,,,,,,,
AL,2702009,2006,2890,,204873.0,204873.0,,0.0,0.0,204873.0,,197875.0,6998.0,130454.3,1,0.0,0.0,1851.31,144390.58,37334.99,213458.66,23637.9,0.0,10050.9,0.0,2034.06,8095.19,8095.2,34461.1,2873.89,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
AL,2705101,2006,10422,,640839.0,640839.0,,0.0,0.0,640839.0,,689682.0,48843.0,82170.03,3,8302.76,51973.71,48553.68,272550.67,168290.65,583881.02,106549.88,0.0,45305.29,0.0,36245.2,36489.82,36489.82,155336.36,12954.29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
AL,2706448,2006,6563,,652288.0,652288.0,,0.0,0.0,652288.0,,643295.0,8993.0,75506.65,4,0.0,82724.86,66340.02,262584.98,90402.44,429825.54,57236.51,0.0,24337.11,0.0,13676.34,19601.61,19601.61,83443.65,6958.79,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
AL,2709103,2006,4644,,515230.0,515230.0,,0.0,0.0,515230.0,,387702.0,127528.0,298454.3,12,8766.25,69402.78,13935.89,453317.77,161799.05,752638.93,102439.85,0.0,43557.7,0.0,19200.85,35082.26,35082.27,149344.45,12454.6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PE,2600401,2006,16446,,862816.09,862816.09,0.0,0.0,0.0,862816.09,,691225.28,460418.68,390580.29,22,61430.4,321709.86,199976.07,988741.01,0.0,988741.01,0.0,0.0,8834.39,0.0,6209.99,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
PE,2601904,2006,37188,,2084577.61,2084577.61,,105291.58,0.0,2189869.19,,2083350.0,1697129.17,897777.49,18,71071.27,1523929.69,1096484.03,4049413.08,44967.82,4751058.5,568705.67,0.0,275358.29,87971.93,184792.31,0.0,44134.43,44967.82,0.0,,,,,44926.98,1189917.57,0.0,0.0,18514.49,0.0,1171403.08,1234844.55,,,,,,,,,,,,,,
PE,2608206,2004,6317,,258220.41,258220.41,,12979.78,0.0,271200.19,,191370.0,433300.0,109333.98,4,50619.75,209156.64,69988.05,484323.48,5302.42,591133.49,97432.06,0.0,45225.05,4075.54,0.0,0.0,4153.55,5302.42,0.0,,,,,7930.46,0.0,0.0,0.0,0.0,0.0,0.0,7930.46,,,,,,,,,,,,,,
PE,2609303,2006,9389,,445652.55,445652.55,,19712.98,0.0,465365.53,,406980.0,315664.73,114341.2,3,14294.65,201627.65,203184.69,647488.04,8363.98,782076.03,109861.3,0.0,51216.43,16362.71,62823.42,0.0,8208.97,8363.98,0.0,,,,,8356.39,28976.45,0.0,0.0,28976.45,0.0,0.0,37332.84,,,,,,,,,,,,,,
PE,2610608,2005,23188,,1090217.71,1090217.71,,145571.09,0.0,1235788.8,,1230570.0,605344.66,301786.78,6,254408.27,16663.01,996192.3,1855944.12,22597.87,2182911.41,228503.11,0.0,108398.35,47974.8,178495.41,27891.51,17867.84,22597.87,0.0,,,,,17745.57,0.0,0.0,0.0,0.0,0.0,0.0,17745.57,,,,,,,,,,,,,,
PE,2610905,2006,36597,,2175070.33,2175070.33,,98212.91,0.0,2273283.25,,1994150.0,1444995.67,966170.55,19,272998.91,163111.38,479467.36,2371671.14,38287.19,3010232.67,525371.92,0.0,234449.76,74902.42,255473.18,0.0,37577.6,38287.19,0.0,,,,,38252.41,30146.44,0.0,0.0,30146.44,0.0,0.0,68398.85,,,,,,,,,,,,,,
PE,2614808,2005,7724,,399963.9,399963.9,,16643.55,0.0,416607.45,,391350.0,25050.61,76634.01,5,5468.16,177992.17,22593.63,310096.4,6890.6,369859.96,31390.54,0.0,23053.09,14628.59,4355.34,6853.83,5448.5,6890.6,0.0,,,,,5411.02,0.0,0.0,0.0,0.0,0.0,0.0,5411.02,,,,,,,,,,,,,,
PE,2616209,2006,7242,,373521.69,373521.69,,20283.29,0.0,393804.98,,341790.0,186126.27,205214.61,5,9.71,1216.09,194582.02,521221.32,4931.68,632904.39,97103.4,0.0,30198.89,9647.99,90000.0,0.0,4840.28,4931.68,0.0,,,,,4927.2,2225509.32,0.0,0.0,2225509.32,0.0,0.0,2230436.52,,,,,,,,,,,,,,
SE,2803104,2004,4797,,366882.56,366882.56,,15078.03,0.0,381960.59,,331673.0,28941.71,313877.49,12,25593.56,256044.0,198231.3,836356.63,0.0,852158.59,15801.96,0.0,42403.48,0.0,206.8,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
SE,2803401,2003,7370,,382326.3,382326.3,,19670.63,0.0,401996.93,,355826.9,279714.8,204213.52,4,11121.47,49885.52,29196.77,324103.19,0.0,336106.67,12003.48,0.0,29685.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,481133.0,0.0,0.0,0.0,0.0,481133.0,481133.0,,,,,,,,,,,,,,
SE,2804607,2006,20039,,1076784.19,1076784.19,,63761.42,0.0,1140545.61,,1142384.74,242280.51,484138.05,13,24209.71,264366.45,61511.05,894155.58,0.0,916647.85,22492.27,0.0,59930.32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1608532.43,0.0,0.0,20604.16,355772.88,1232155.39,1608532.43,,,,,,,,,,,,,,
SE,2805703,2006,24803,,2447699.56,2447699.56,,162776.89,0.0,2610476.45,,2130563.93,2585188.46,813299.44,20,76565.08,285734.21,242250.56,1706574.55,0.0,1834754.23,128179.68,0.0,84591.3,0.0,204133.96,0.0,0.0,0.0,0.0,,,,,0.0,1618267.76,213920.99,0.0,4681.65,4265.86,1823241.24,1832188.75,,,,,,,,,,,,,,
AL,2706703,2001,,,1545050.23,1545050.23,,129205.9,0.0,1674256.13,,1674256.13,1020950.79,381506.29,26,44767.82,233756.71,472340.27,1401351.22,0.0,1401351.22,0.0,0.0,0.0,0.0,268980.13,0.0,0.0,,,,,,,0.0,64661.4,,27953.13,92614.53,0.0,0.0,92614.53,,,,,,,,,,,,,,
SE,2802809,2001,4067,,190005.0,190005.0,,7265.0,0.0,197270.0,,194245.0,209033.0,45622.0,1,8844.0,16005.0,56119.0,131351.0,0.0,140651.0,9300.0,0.0,3189.0,0.0,1572.0,0.0,0.0,,,,,,,0.0,3148.0,0.0,0.0,3148.0,0.0,0.0,3148.0,,,,,,,,,,,,,,
SE,2802908,2001,63270,,2605188.0,2605188.0,,90283.0,0.0,2695471.0,,2652142.0,502820.0,934075.0,28,224458.0,447094.0,392171.0,2374395.0,0.0,2535639.0,161243.0,0.0,84778.0,0.0,291819.0,1.0,0.0,,,,,,,0.0,630279.0,0.0,8083.0,312358.0,0.0,326004.0,638362.0,,,,,,,,,,,,,,
AL,2703908,2022,2614,,826436.9,738834.32,0.0,15131.83,87602.58,841568.73,,706005.35,1551329.93,168617.74,7,21956.17,17239.3,28041.89,374683.74,394714.65,770693.3,533.92,84507.56,1000.0,0.0,53321.08,760.99,0.0,137173.1,257541.55,394714.65,0.0,0.0,0.0,0.0,0.0,0.0,5776.92,5776.92,0.0,0.0,5776.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2706422,2022,9500,,2414555.07,2187288.98,0.0,107138.41,227266.09,2521693.48,,2303908.25,3331446.62,613314.96,3,0.0,995367.95,209756.47,2049022.03,282054.0,2437867.11,81527.0,186235.0,13069.0,0.0,31278.65,25264.08,0.0,282054.0,0.0,282054.0,0.0,0.0,0.0,0.0,11852.0,0.0,0.0,11852.0,0.0,0.0,11852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL,2708808,2022,9305,,2124106.47,2124106.47,,58309.0,0.0,2182415.47,,2176645.59,4604446.72,91292.74,2,0.0,780343.02,81819.27,966907.33,0.0,967131.33,0.0,0.0,0.0,0.0,13452.3,224.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
